timestamp,customer_no,location,month,weekday,hour,date,time,customer_no_unique,customerexit,customerinmarket,time_spent_location,section_rev
2019-09-02 07:20:00,26,,9,0,7,2019-09-02,07:20:00,True,False,True,,5.0
2019-09-02 07:20:00,30,,9,0,7,2019-09-02,07:20:00,True,False,True,,5.0
2019-09-02 07:20:00,32,,9,0,7,2019-09-02,07:20:00,True,True,False,,
2019-09-02 07:20:00,33,,9,0,7,2019-09-02,07:20:00,True,False,True,,5.0
2019-09-02 07:20:00,36,,9,0,7,2019-09-02,07:20:00,False,False,True,,5.0
2019-09-02 07:21:00,30,,9,0,7,2019-09-02,07:21:00,True,False,True,,4.0
2019-09-02 07:21:00,36,,9,0,7,2019-09-02,07:21:00,True,True,False,,
2019-09-02 07:22:00,17,,9,0,7,2019-09-02,07:22:00,True,True,False,,
2019-09-02 07:22:00,25,,9,0,7,2019-09-02,07:22:00,True,True,False,,
2019-09-02 07:22:00,33,,9,0,7,2019-09-02,07:22:00,True,False,True,,3.0
2019-09-02 07:22:00,35,,9,0,7,2019-09-02,07:22:00,True,True,False,,
2019-09-02 07:22:00,37,,9,0,7,2019-09-02,07:22:00,False,False,True,,4.0
2019-09-02 07:22:00,38,,9,0,7,2019-09-02,07:22:00,False,False,True,,4.0
2019-09-02 07:23:00,30,,9,0,7,2019-09-02,07:23:00,True,True,False,,
2019-09-02 07:23:00,33,,9,0,7,2019-09-02,07:23:00,True,False,True,,5.0
2019-09-02 07:24:00,26,,9,0,7,2019-09-02,07:24:00,True,True,False,,
2019-09-02 07:24:00,33,,9,0,7,2019-09-02,07:24:00,True,False,True,,6.0
2019-09-02 07:25:00,6,,9,0,7,2019-09-02,07:25:00,True,False,True,,3.0
2019-09-02 07:25:00,34,,9,0,7,2019-09-02,07:25:00,True,False,True,,3.0
2019-09-02 07:26:00,6,,9,0,7,2019-09-02,07:26:00,True,False,True,,5.0
2019-09-02 07:26:00,33,,9,0,7,2019-09-02,07:26:00,True,False,True,,3.0
2019-09-02 07:26:00,34,,9,0,7,2019-09-02,07:26:00,True,False,True,,4.0
2019-09-02 07:26:00,37,,9,0,7,2019-09-02,07:26:00,True,True,False,,
2019-09-02 07:26:00,38,,9,0,7,2019-09-02,07:26:00,True,False,True,,5.0
2019-09-02 07:26:00,39,,9,0,7,2019-09-02,07:26:00,False,False,True,,5.0
2019-09-02 07:26:00,40,,9,0,7,2019-09-02,07:26:00,False,False,True,,5.0
2019-09-02 07:26:00,41,,9,0,7,2019-09-02,07:26:00,False,False,True,,6.0
2019-09-02 07:26:00,42,,9,0,7,2019-09-02,07:26:00,False,False,True,,5.0
2019-09-02 07:26:00,43,,9,0,7,2019-09-02,07:26:00,False,False,True,,4.0
2019-09-02 07:26:00,44,,9,0,7,2019-09-02,07:26:00,False,False,True,,4.0
2019-09-02 07:26:00,45,,9,0,7,2019-09-02,07:26:00,False,False,True,,3.0
2019-09-02 07:26:00,46,,9,0,7,2019-09-02,07:26:00,False,False,True,,4.0
2019-09-02 07:27:00,6,,9,0,7,2019-09-02,07:27:00,True,False,True,,3.0
2019-09-02 07:27:00,33,,9,0,7,2019-09-02,07:27:00,True,False,True,,6.0
2019-09-02 07:27:00,34,,9,0,7,2019-09-02,07:27:00,True,True,False,,
2019-09-02 07:27:00,39,,9,0,7,2019-09-02,07:27:00,True,True,False,,
2019-09-02 07:27:00,41,,9,0,7,2019-09-02,07:27:00,True,False,True,,5.0
2019-09-02 07:27:00,44,,9,0,7,2019-09-02,07:27:00,True,True,False,,
2019-09-02 07:27:00,45,,9,0,7,2019-09-02,07:27:00,True,False,True,,5.0
2019-09-02 07:27:00,46,,9,0,7,2019-09-02,07:27:00,True,True,False,,
2019-09-02 07:27:00,47,,9,0,7,2019-09-02,07:27:00,False,False,True,,6.0
2019-09-02 07:27:00,48,,9,0,7,2019-09-02,07:27:00,False,False,True,,6.0
2019-09-02 07:27:00,49,,9,0,7,2019-09-02,07:27:00,False,False,True,,3.0
2019-09-02 07:28:00,41,,9,0,7,2019-09-02,07:28:00,True,False,True,,3.0
2019-09-02 07:28:00,43,,9,0,7,2019-09-02,07:28:00,True,False,True,,5.0
2019-09-02 07:28:00,47,,9,0,7,2019-09-02,07:28:00,True,False,True,,4.0
2019-09-02 07:28:00,48,,9,0,7,2019-09-02,07:28:00,True,True,False,,
2019-09-02 07:28:00,49,,9,0,7,2019-09-02,07:28:00,True,True,False,,
2019-09-02 07:28:00,50,,9,0,7,2019-09-02,07:28:00,False,False,True,,4.0
2019-09-02 07:28:00,51,,9,0,7,2019-09-02,07:28:00,False,False,True,,4.0
2019-09-02 07:29:00,6,,9,0,7,2019-09-02,07:29:00,True,True,False,,
2019-09-02 07:29:00,38,,9,0,7,2019-09-02,07:29:00,True,True,False,,
2019-09-02 07:29:00,40,,9,0,7,2019-09-02,07:29:00,True,False,True,,3.0
2019-09-02 07:29:00,50,,9,0,7,2019-09-02,07:29:00,True,False,True,,6.0
2019-09-02 07:29:00,52,,9,0,7,2019-09-02,07:29:00,False,False,True,,6.0
2019-09-02 07:29:00,53,,9,0,7,2019-09-02,07:29:00,False,False,True,,4.0
2019-09-02 07:30:00,40,,9,0,7,2019-09-02,07:30:00,True,True,False,,
2019-09-02 07:30:00,41,,9,0,7,2019-09-02,07:30:00,True,False,True,,6.0
2019-09-02 07:30:00,42,,9,0,7,2019-09-02,07:30:00,True,False,True,,3.0
2019-09-02 07:30:00,45,,9,0,7,2019-09-02,07:30:00,True,False,True,,4.0
2019-09-02 07:30:00,54,,9,0,7,2019-09-02,07:30:00,False,False,True,,3.0
2019-09-02 07:30:00,55,,9,0,7,2019-09-02,07:30:00,False,False,True,,3.0
2019-09-02 07:30:00,56,,9,0,7,2019-09-02,07:30:00,False,False,True,,4.0
2019-09-02 07:30:00,57,,9,0,7,2019-09-02,07:30:00,False,False,True,,4.0
2019-09-02 07:30:00,58,,9,0,7,2019-09-02,07:30:00,False,False,True,,6.0
2019-09-02 07:30:00,59,,9,0,7,2019-09-02,07:30:00,False,False,True,,5.0
2019-09-02 07:31:00,45,,9,0,7,2019-09-02,07:31:00,True,False,True,,6.0
2019-09-02 07:31:00,50,,9,0,7,2019-09-02,07:31:00,True,False,True,,3.0
2019-09-02 07:31:00,51,,9,0,7,2019-09-02,07:31:00,True,False,True,,5.0
2019-09-02 07:31:00,52,,9,0,7,2019-09-02,07:31:00,True,False,True,,3.0
2019-09-02 07:31:00,54,,9,0,7,2019-09-02,07:31:00,True,False,True,,5.0
2019-09-02 07:31:00,57,,9,0,7,2019-09-02,07:31:00,True,True,False,,
2019-09-02 07:32:00,42,,9,0,7,2019-09-02,07:32:00,True,False,True,,4.0
2019-09-02 07:32:00,47,,9,0,7,2019-09-02,07:32:00,True,False,True,,5.0
2019-09-02 07:32:00,50,,9,0,7,2019-09-02,07:32:00,True,True,False,,
2019-09-02 07:32:00,53,,9,0,7,2019-09-02,07:32:00,True,True,False,,
2019-09-02 07:32:00,55,,9,0,7,2019-09-02,07:32:00,True,False,True,,5.0
2019-09-02 07:32:00,58,,9,0,7,2019-09-02,07:32:00,True,True,False,,
2019-09-02 07:33:00,27,,9,0,7,2019-09-02,07:33:00,True,True,False,,
2019-09-02 07:33:00,33,,9,0,7,2019-09-02,07:33:00,True,True,False,,
2019-09-02 07:33:00,41,,9,0,7,2019-09-02,07:33:00,True,True,False,,
2019-09-02 07:33:00,42,,9,0,7,2019-09-02,07:33:00,True,False,True,,5.0
2019-09-02 07:33:00,51,,9,0,7,2019-09-02,07:33:00,True,True,False,,
2019-09-02 07:33:00,52,,9,0,7,2019-09-02,07:33:00,True,False,True,,4.0
2019-09-02 07:33:00,56,,9,0,7,2019-09-02,07:33:00,True,False,True,,5.0
2019-09-02 07:33:00,60,,9,0,7,2019-09-02,07:33:00,False,False,True,,4.0
2019-09-02 07:33:00,61,,9,0,7,2019-09-02,07:33:00,False,False,True,,3.0
2019-09-02 07:33:00,62,,9,0,7,2019-09-02,07:33:00,False,False,True,,3.0
2019-09-02 07:34:00,45,,9,0,7,2019-09-02,07:34:00,True,False,True,,4.0
2019-09-02 07:34:00,56,,9,0,7,2019-09-02,07:34:00,True,False,True,,3.0
2019-09-02 07:34:00,61,,9,0,7,2019-09-02,07:34:00,True,False,True,,6.0
2019-09-02 07:35:00,55,,9,0,7,2019-09-02,07:35:00,True,True,False,,
2019-09-02 07:35:00,56,,9,0,7,2019-09-02,07:35:00,True,False,True,,6.0
2019-09-02 07:35:00,59,,9,0,7,2019-09-02,07:35:00,True,False,True,,6.0
2019-09-02 07:35:00,60,,9,0,7,2019-09-02,07:35:00,True,False,True,,6.0
2019-09-02 07:35:00,62,,9,0,7,2019-09-02,07:35:00,True,False,True,,6.0
2019-09-02 07:36:00,45,,9,0,7,2019-09-02,07:36:00,True,False,True,,5.0
2019-09-02 07:36:00,47,,9,0,7,2019-09-02,07:36:00,True,True,False,,
2019-09-02 07:36:00,52,,9,0,7,2019-09-02,07:36:00,True,False,True,,6.0
2019-09-02 07:36:00,60,,9,0,7,2019-09-02,07:36:00,True,True,False,,
2019-09-02 07:37:00,52,,9,0,7,2019-09-02,07:37:00,True,False,True,,4.0
2019-09-02 07:37:00,54,,9,0,7,2019-09-02,07:37:00,True,True,False,,
2019-09-02 07:38:00,59,,9,0,7,2019-09-02,07:38:00,True,False,True,,4.0
2019-09-02 07:38:00,62,,9,0,7,2019-09-02,07:38:00,True,True,False,,
2019-09-02 07:39:00,43,,9,0,7,2019-09-02,07:39:00,True,False,True,,4.0
2019-09-02 07:39:00,52,,9,0,7,2019-09-02,07:39:00,True,True,False,,
2019-09-02 07:39:00,59,,9,0,7,2019-09-02,07:39:00,True,True,False,,
2019-09-02 07:39:00,63,,9,0,7,2019-09-02,07:39:00,False,False,True,,3.0
2019-09-02 07:40:00,56,,9,0,7,2019-09-02,07:40:00,True,True,False,,
2019-09-02 07:40:00,63,,9,0,7,2019-09-02,07:40:00,True,False,True,,6.0
2019-09-02 07:40:00,64,,9,0,7,2019-09-02,07:40:00,False,False,True,,6.0
2019-09-02 07:40:00,65,,9,0,7,2019-09-02,07:40:00,False,False,True,,6.0
2019-09-02 07:40:00,66,,9,0,7,2019-09-02,07:40:00,False,False,True,,3.0
2019-09-02 07:41:00,43,,9,0,7,2019-09-02,07:41:00,True,False,True,,5.0
2019-09-02 07:41:00,61,,9,0,7,2019-09-02,07:41:00,True,True,False,,
2019-09-02 07:41:00,63,,9,0,7,2019-09-02,07:41:00,True,False,True,,4.0
2019-09-02 07:42:00,64,,9,0,7,2019-09-02,07:42:00,True,False,True,,4.0
2019-09-02 07:42:00,67,,9,0,7,2019-09-02,07:42:00,False,False,True,,5.0
2019-09-02 07:42:00,68,,9,0,7,2019-09-02,07:42:00,False,False,True,,3.0
2019-09-02 07:42:00,69,,9,0,7,2019-09-02,07:42:00,False,False,True,,4.0
2019-09-02 07:42:00,70,,9,0,7,2019-09-02,07:42:00,False,False,True,,3.0
2019-09-02 07:43:00,43,,9,0,7,2019-09-02,07:43:00,True,True,False,,
2019-09-02 07:43:00,63,,9,0,7,2019-09-02,07:43:00,True,False,True,,5.0
2019-09-02 07:43:00,64,,9,0,7,2019-09-02,07:43:00,True,False,True,,6.0
2019-09-02 07:43:00,66,,9,0,7,2019-09-02,07:43:00,True,False,True,,6.0
2019-09-02 07:43:00,69,,9,0,7,2019-09-02,07:43:00,True,True,False,,
2019-09-02 07:43:00,71,,9,0,7,2019-09-02,07:43:00,False,False,True,,5.0
2019-09-02 07:43:00,72,,9,0,7,2019-09-02,07:43:00,False,False,True,,3.0
2019-09-02 07:43:00,73,,9,0,7,2019-09-02,07:43:00,False,False,True,,5.0
2019-09-02 07:43:00,74,,9,0,7,2019-09-02,07:43:00,False,False,True,,3.0
2019-09-02 07:43:00,75,,9,0,7,2019-09-02,07:43:00,False,False,True,,3.0
2019-09-02 07:44:00,42,,9,0,7,2019-09-02,07:44:00,True,True,False,,
2019-09-02 07:44:00,63,,9,0,7,2019-09-02,07:44:00,True,False,True,,4.0
2019-09-02 07:44:00,67,,9,0,7,2019-09-02,07:44:00,True,False,True,,3.0
2019-09-02 07:44:00,70,,9,0,7,2019-09-02,07:44:00,True,False,True,,6.0
2019-09-02 07:44:00,71,,9,0,7,2019-09-02,07:44:00,True,False,True,,4.0
2019-09-02 07:44:00,73,,9,0,7,2019-09-02,07:44:00,True,True,False,,
2019-09-02 07:44:00,75,,9,0,7,2019-09-02,07:44:00,True,False,True,,5.0
2019-09-02 07:44:00,76,,9,0,7,2019-09-02,07:44:00,False,False,True,,6.0
2019-09-02 07:44:00,77,,9,0,7,2019-09-02,07:44:00,False,False,True,,4.0
2019-09-02 07:44:00,78,,9,0,7,2019-09-02,07:44:00,False,False,True,,3.0
2019-09-02 07:44:00,79,,9,0,7,2019-09-02,07:44:00,False,False,True,,5.0
2019-09-02 07:45:00,64,,9,0,7,2019-09-02,07:45:00,True,True,False,,
2019-09-02 07:45:00,66,,9,0,7,2019-09-02,07:45:00,True,False,True,,3.0
2019-09-02 07:45:00,68,,9,0,7,2019-09-02,07:45:00,True,False,True,,6.0
2019-09-02 07:45:00,72,,9,0,7,2019-09-02,07:45:00,True,False,True,,6.0
2019-09-02 07:45:00,74,,9,0,7,2019-09-02,07:45:00,True,False,True,,4.0
2019-09-02 07:45:00,75,,9,0,7,2019-09-02,07:45:00,True,False,True,,6.0
2019-09-02 07:45:00,78,,9,0,7,2019-09-02,07:45:00,True,False,True,,5.0
2019-09-02 07:46:00,63,,9,0,7,2019-09-02,07:46:00,True,False,True,,6.0
2019-09-02 07:46:00,65,,9,0,7,2019-09-02,07:46:00,True,False,True,,5.0
2019-09-02 07:46:00,67,,9,0,7,2019-09-02,07:46:00,True,False,True,,6.0
2019-09-02 07:46:00,74,,9,0,7,2019-09-02,07:46:00,True,True,False,,
2019-09-02 07:47:00,65,,9,0,7,2019-09-02,07:47:00,True,True,False,,
2019-09-02 07:47:00,66,,9,0,7,2019-09-02,07:47:00,True,True,False,,
2019-09-02 07:47:00,70,,9,0,7,2019-09-02,07:47:00,True,True,False,,
2019-09-02 07:47:00,75,,9,0,7,2019-09-02,07:47:00,True,False,True,,3.0
2019-09-02 07:47:00,80,,9,0,7,2019-09-02,07:47:00,False,False,True,,5.0
2019-09-02 07:47:00,81,,9,0,7,2019-09-02,07:47:00,False,False,True,,6.0
2019-09-02 07:47:00,82,,9,0,7,2019-09-02,07:47:00,False,False,True,,6.0
2019-09-02 07:47:00,83,,9,0,7,2019-09-02,07:47:00,False,False,True,,4.0
2019-09-02 07:48:00,63,,9,0,7,2019-09-02,07:48:00,True,True,False,,
2019-09-02 07:48:00,67,,9,0,7,2019-09-02,07:48:00,True,True,False,,
2019-09-02 07:48:00,68,,9,0,7,2019-09-02,07:48:00,True,False,True,,4.0
2019-09-02 07:48:00,75,,9,0,7,2019-09-02,07:48:00,True,False,True,,6.0
2019-09-02 07:48:00,78,,9,0,7,2019-09-02,07:48:00,True,True,False,,
2019-09-02 07:48:00,80,,9,0,7,2019-09-02,07:48:00,True,False,True,,6.0
2019-09-02 07:48:00,81,,9,0,7,2019-09-02,07:48:00,True,False,True,,4.0
2019-09-02 07:48:00,83,,9,0,7,2019-09-02,07:48:00,True,False,True,,5.0
2019-09-02 07:48:00,84,,9,0,7,2019-09-02,07:48:00,False,False,True,,4.0
2019-09-02 07:48:00,85,,9,0,7,2019-09-02,07:48:00,False,False,True,,6.0
2019-09-02 07:49:00,76,,9,0,7,2019-09-02,07:49:00,True,False,True,,5.0
2019-09-02 07:49:00,81,,9,0,7,2019-09-02,07:49:00,True,True,False,,
2019-09-02 07:49:00,83,,9,0,7,2019-09-02,07:49:00,True,True,False,,
2019-09-02 07:49:00,85,,9,0,7,2019-09-02,07:49:00,True,False,True,,3.0
2019-09-02 07:49:00,86,,9,0,7,2019-09-02,07:49:00,False,False,True,,3.0
2019-09-02 07:49:00,87,,9,0,7,2019-09-02,07:49:00,False,False,True,,6.0
2019-09-02 07:49:00,88,,9,0,7,2019-09-02,07:49:00,False,False,True,,5.0
2019-09-02 07:49:00,89,,9,0,7,2019-09-02,07:49:00,False,False,True,,6.0
2019-09-02 07:49:00,90,,9,0,7,2019-09-02,07:49:00,False,False,True,,3.0
2019-09-02 07:50:00,68,,9,0,7,2019-09-02,07:50:00,True,False,True,,3.0
2019-09-02 07:50:00,75,,9,0,7,2019-09-02,07:50:00,True,True,False,,
2019-09-02 07:50:00,76,,9,0,7,2019-09-02,07:50:00,True,False,True,,6.0
2019-09-02 07:50:00,84,,9,0,7,2019-09-02,07:50:00,True,False,True,,6.0
2019-09-02 07:50:00,85,,9,0,7,2019-09-02,07:50:00,True,True,False,,
2019-09-02 07:50:00,86,,9,0,7,2019-09-02,07:50:00,True,False,True,,6.0
2019-09-02 07:50:00,87,,9,0,7,2019-09-02,07:50:00,True,True,False,,
2019-09-02 07:50:00,89,,9,0,7,2019-09-02,07:50:00,True,True,False,,
2019-09-02 07:50:00,90,,9,0,7,2019-09-02,07:50:00,True,True,False,,
2019-09-02 07:51:00,71,,9,0,7,2019-09-02,07:51:00,True,True,False,,
2019-09-02 07:51:00,76,,9,0,7,2019-09-02,07:51:00,True,True,False,,
2019-09-02 07:51:00,86,,9,0,7,2019-09-02,07:51:00,True,False,True,,3.0
2019-09-02 07:52:00,68,,9,0,7,2019-09-02,07:52:00,True,True,False,,
2019-09-02 07:52:00,72,,9,0,7,2019-09-02,07:52:00,True,True,False,,
2019-09-02 07:52:00,77,,9,0,7,2019-09-02,07:52:00,True,True,False,,
2019-09-02 07:52:00,82,,9,0,7,2019-09-02,07:52:00,True,True,False,,
2019-09-02 07:52:00,91,,9,0,7,2019-09-02,07:52:00,False,False,True,,4.0
2019-09-02 07:52:00,92,,9,0,7,2019-09-02,07:52:00,False,False,True,,5.0
2019-09-02 07:52:00,93,,9,0,7,2019-09-02,07:52:00,False,False,True,,5.0
2019-09-02 07:52:00,94,,9,0,7,2019-09-02,07:52:00,False,False,True,,6.0
2019-09-02 07:53:00,79,,9,0,7,2019-09-02,07:53:00,True,False,True,,6.0
2019-09-02 07:53:00,80,,9,0,7,2019-09-02,07:53:00,True,False,True,,3.0
2019-09-02 07:53:00,86,,9,0,7,2019-09-02,07:53:00,True,False,True,,4.0
2019-09-02 07:53:00,93,,9,0,7,2019-09-02,07:53:00,True,True,False,,
2019-09-02 07:53:00,94,,9,0,7,2019-09-02,07:53:00,True,False,True,,5.0
2019-09-02 07:53:00,95,,9,0,7,2019-09-02,07:53:00,False,False,True,,6.0
2019-09-02 07:53:00,96,,9,0,7,2019-09-02,07:53:00,False,False,True,,5.0
2019-09-02 07:54:00,79,,9,0,7,2019-09-02,07:54:00,True,True,False,,
2019-09-02 07:54:00,80,,9,0,7,2019-09-02,07:54:00,True,False,True,,5.0
2019-09-02 07:54:00,84,,9,0,7,2019-09-02,07:54:00,True,False,True,,3.0
2019-09-02 07:54:00,94,,9,0,7,2019-09-02,07:54:00,True,True,False,,
2019-09-02 07:54:00,96,,9,0,7,2019-09-02,07:54:00,True,True,False,,
2019-09-02 07:54:00,97,,9,0,7,2019-09-02,07:54:00,False,False,True,,4.0
2019-09-02 07:55:00,45,,9,0,7,2019-09-02,07:55:00,True,True,False,,
2019-09-02 07:55:00,84,,9,0,7,2019-09-02,07:55:00,True,False,True,,5.0
2019-09-02 07:55:00,86,,9,0,7,2019-09-02,07:55:00,True,False,True,,5.0
2019-09-02 07:56:00,91,,9,0,7,2019-09-02,07:56:00,True,False,True,,5.0
2019-09-02 07:56:00,98,,9,0,7,2019-09-02,07:56:00,False,False,True,,5.0
2019-09-02 07:56:00,99,,9,0,7,2019-09-02,07:56:00,False,False,True,,5.0
2019-09-02 07:56:00,100,,9,0,7,2019-09-02,07:56:00,False,False,True,,6.0
2019-09-02 07:56:00,101,,9,0,7,2019-09-02,07:56:00,False,False,True,,4.0
2019-09-02 07:56:00,102,,9,0,7,2019-09-02,07:56:00,False,False,True,,5.0
